categories,documentation-url,end-date,entry-date,geography,geometry,legislation,name,notes,organisation,point,reference,start-date,slug
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7244,"MULTIPOLYGON (((1.657494 52.345947,1.657442 52.345539,1.657786 52.345513,1.657852 52.345468,1.657722 52.345101,1.656739 52.345095,1.656727 52.344874,1.656308 52.344859,1.656310 52.344890,1.656219 52.344891,1.656216 52.344851,1.655236 52.344883,1.655197 52.345397,1.655221 52.346012,1.657494 52.345947)))",,"St Margarets Church, Wangford Road",,local-authority-eng:ESK,,,,/open-space/open-space/7244
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7245,"MULTIPOLYGON (((1.535111 52.441053,1.534806 52.440975,1.534633 52.440709,1.533832 52.440983,1.534306 52.441489,1.535111 52.441053)))",,"All Saints Church, Church Road",,local-authority-eng:ESK,,,,/open-space/open-space/7245
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7246,"MULTIPOLYGON (((1.399601 52.429053,1.399442 52.429046,1.399180 52.429094,1.399097 52.429368,1.399114 52.429675,1.399611 52.429626,1.400033 52.429624,1.399941 52.429070,1.399601 52.429053)))",,"St Marys Church, Abbey Road",,local-authority-eng:ESK,,,,/open-space/open-space/7246
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:373,"MULTIPOLYGON (((1.711308 52.484618,1.711262 52.484939,1.711587 52.484980,1.711640 52.484635,1.711308 52.484618)))",,Cambrian Crescent,,local-authority-eng:ESK,,,,/open-space/open-space/373
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:375,"MULTIPOLYGON (((1.708163 52.515554,1.707970 52.515300,1.707932 52.515122,1.707565 52.514869,1.706113 52.515759,1.706561 52.515899,1.707291 52.516323,1.708254 52.516094,1.708448 52.515949,1.708163 52.515554)))",,Glebe Land,,local-authority-eng:ESK,,,,/open-space/open-space/375
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:376,"MULTIPOLYGON (((1.698152 52.489526,1.698228 52.489448,1.698225 52.489323,1.698104 52.489133,1.697939 52.489019,1.697495 52.488907,1.697212 52.489049,1.697385 52.489240,1.698004 52.489616,1.698152 52.489526)))",,Holly Hill,,local-authority-eng:ESK,,,,/open-space/open-space/376
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:377,"MULTIPOLYGON (((1.702534 52.484341,1.702522 52.484437,1.702693 52.484449,1.702710 52.484346,1.702534 52.484341)))",,Whiting Road,,local-authority-eng:ESK,,,,/open-space/open-space/377
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:379,"MULTIPOLYGON (((1.714990 52.491027,1.714683 52.491018,1.714670 52.491178,1.714978 52.491187,1.714990 52.491027)))",,Herivan Close,,local-authority-eng:ESK,,,,/open-space/open-space/379
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:380,"MULTIPOLYGON (((1.706983 52.484895,1.707123 52.484919,1.707161 52.484992,1.707279 52.484998,1.707312 52.484766,1.707007 52.484748,1.706983 52.484895)))",,The Trossachs,,local-authority-eng:ESK,,,,/open-space/open-space/380
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:381,"MULTIPOLYGON (((1.746785 52.514881,1.746863 52.514808,1.746410 52.514735,1.746313 52.514981,1.746702 52.515049,1.746785 52.514881)))",,"Bowling Green, The Street",,local-authority-eng:ESK,,,,/open-space/open-space/381
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:823,"MULTIPOLYGON (((1.718954 52.419721,1.719019 52.419931,1.719364 52.419885,1.719311 52.419733,1.719763 52.419674,1.719862 52.419956,1.720133 52.419921,1.720185 52.420067,1.719917 52.420102,1.719942 52.420169,1.720109 52.420148,1.720137 52.420214,1.720199 52.420206,1.720244 52.420325,1.720306 52.420369,1.721050 52.420270,1.720841 52.419814,1.720756 52.419489,1.718954 52.419721)))",,Kessingland Primary School,,local-authority-eng:ESK,,,,/open-space/open-space/823
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:825,"MULTIPOLYGON (((1.498782 52.394115,1.499884 52.394343,1.500074 52.393971,1.500286 52.393650,1.500534 52.393441,1.500301 52.393420,1.500062 52.393325,1.500024 52.393429,1.499395 52.393309,1.499492 52.393025,1.499537 52.393031,1.499574 52.392920,1.499367 52.392797,1.499280 52.392788,1.499103 52.393192,1.499144 52.393203,1.498782 52.394115)))",,Ilketshall St Lawrence Primary School,,local-authority-eng:ESK,,,,/open-space/open-space/825
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:826,"MULTIPOLYGON (((1.741858 52.500953,1.741993 52.501133,1.742672 52.500914,1.743476 52.500905,1.743446 52.500072,1.742876 52.500084,1.742829 52.500153,1.742727 52.500186,1.742733 52.500313,1.742424 52.500316,1.742429 52.500469,1.742370 52.500470,1.742371 52.500557,1.742039 52.500562,1.742028 52.500620,1.741921 52.500631,1.741853 52.500673,1.741872 52.500774,1.741834 52.500846,1.741890 52.500922,1.741858 52.500953)))",,Gunton Primary School,,local-authority-eng:ESK,,,,/open-space/open-space/826
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:827,"MULTIPOLYGON (((1.440571 52.454368,1.440925 52.454571,1.441135 52.454582,1.441442 52.454542,1.441997 52.454348,1.442269 52.454214,1.441714 52.453813,1.441662 52.453837,1.441690 52.453862,1.441479 52.453860,1.441539 52.453911,1.441452 52.453950,1.441395 52.453900,1.441359 52.453916,1.440525 52.454342,1.440571 52.454368)))",,Bungay Primary School,,local-authority-eng:ESK,,,,/open-space/open-space/827
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:830,"MULTIPOLYGON (((1.726830 52.494217,1.726686 52.495096,1.728298 52.495347,1.728558 52.494810,1.728554 52.494494,1.726830 52.494217)))",,Foxborough Middle School,,local-authority-eng:ESK,,,,/open-space/open-space/830
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:832,"MULTIPOLYGON (((1.692120 52.442069,1.692397 52.442040,1.692422 52.442131,1.692589 52.442167,1.692767 52.441946,1.692519 52.441858,1.692544 52.441812,1.692498 52.441568,1.693102 52.441489,1.693173 52.441401,1.693870 52.441600,1.694030 52.440535,1.690120 52.440635,1.691100 52.441164,1.691410 52.441396,1.691459 52.441466,1.691668 52.442238,1.692153 52.442187,1.692120 52.442069)))",,Carlton Colville Primary School,,local-authority-eng:ESK,,,,/open-space/open-space/832
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:833,"MULTIPOLYGON (((1.571437 52.451806,1.573529 52.451843,1.573556 52.451559,1.573201 52.451550,1.573236 52.450827,1.574126 52.450843,1.574145 52.450604,1.574116 52.450604,1.574119 52.450533,1.574051 52.450532,1.574056 52.450461,1.574128 52.450442,1.574472 52.450475,1.574485 52.450560,1.574836 52.450557,1.574812 52.449991,1.574707 52.449428,1.572956 52.449556,1.572018 52.449545,1.571541 52.449476,1.571468 52.450205,1.571394 52.451805,1.571437 52.451806)))",,Beccles Middle School,,local-authority-eng:ESK,,,,/open-space/open-space/833
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:3365,"MULTIPOLYGON (((1.728180 52.480195,1.727980 52.479748,1.727695 52.479591,1.727137 52.479614,1.724018 52.479035,1.723210 52.478830,1.722699 52.478610,1.722537 52.478498,1.721356 52.480342,1.722443 52.480694,1.722816 52.480390,1.722951 52.480319,1.723201 52.480270,1.723415 52.480305,1.723868 52.480560,1.724541 52.480868,1.725911 52.481343,1.726104 52.481463,1.726161 52.481580,1.726152 52.481725,1.725814 52.482155,1.726098 52.482248,1.727108 52.482445,1.727460 52.482353,1.727534 52.482281,1.727950 52.481458,1.728242 52.480642,1.728180 52.480195)))",,Normanston Park 2,,local-authority-eng:ESK,,,,/open-space/open-space/3365
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:3367,"MULTIPOLYGON (((1.749877 52.490482,1.750322 52.490181,1.750372 52.489746,1.750352 52.489114,1.750178 52.488451,1.750040 52.488126,1.749742 52.487628,1.749355 52.487156,1.748832 52.486682,1.748514 52.486442,1.748340 52.486332,1.747563 52.486352,1.748014 52.486619,1.748328 52.486846,1.748864 52.487307,1.749289 52.487792,1.749641 52.488350,1.749808 52.488694,1.749908 52.489064,1.749937 52.489318,1.749938 52.489713,1.749825 52.490442,1.749771 52.490571,1.749877 52.490482)),((1.749869 52.490477,1.749884 52.490397,1.749891 52.490398,1.749878 52.490476,1.749869 52.490477)),((1.733923 52.480611,1.733526 52.480160,1.733274 52.479810,1.732961 52.479815,1.733164 52.480213,1.733199 52.480213,1.733323 52.480415,1.733291 52.480425,1.733393 52.480586,1.734034 52.481241,1.734649 52.481723,1.735759 52.482311,1.736561 52.482635,1.737106 52.482477,1.736195 52.482140,1.735241 52.481688,1.734469 52.481120,1.733923 52.480611)),((1.737569 52.482635,1.737261 52.482532,1.736730 52.482688,1.739496 52.483487,1.740752 52.483916,1.742362 52.484393,1.742315 52.484264,1.740695 52.483776,1.740753 52.483724,1.739659 52.483386,1.737569 52.482635)),((1.747855 52.486056,1.747051 52.485701,1.745737 52.485242,1.744797 52.485299,1.746505 52.485842,1.746526 52.485815,1.746696 52.485868,1.746675 52.485895,1.746914 52.485997,1.746958 52.485973,1.747489 52.486243,1.748185 52.486228,1.747855 52.486056)),((1.744395 52.484832,1.743461 52.484538,1.742484 52.484259,1.742592 52.484556,1.744506 52.485202,1.745428 52.485155,1.744395 52.484832)))",,Great Eastern Linear Park,,local-authority-eng:ESK,,,,/open-space/open-space/3367
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:3372,"MULTIPOLYGON (((1.598848 52.448691,1.598911 52.448622,1.598751 52.448597,1.598711 52.448706,1.598775 52.448726,1.598848 52.448691)))",,Ash Tree Close,,local-authority-eng:ESK,,,,/open-space/open-space/3372
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:3373,"MULTIPOLYGON (((1.358057 52.420603,1.358537 52.420398,1.358589 52.420363,1.358351 52.420276,1.358215 52.420275,1.358131 52.420342,1.358057 52.420603)))",,Village Green,,local-authority-eng:ESK,,,,/open-space/open-space/3373
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:4324,"MULTIPOLYGON (((1.728719 52.457612,1.727380 52.457351,1.726850 52.457314,1.726423 52.458120,1.726736 52.458302,1.726905 52.458484,1.726952 52.458405,1.727043 52.458390,1.728032 52.458574,1.728098 52.458496,1.728204 52.458497,1.728719 52.457612)))",,Kirkley Recreation Ground,,local-authority-eng:ESK,,,,/open-space/open-space/4324
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:4964,"MULTIPOLYGON (((1.443194 52.449417,1.443825 52.449626,1.444126 52.449166,1.444104 52.449001,1.443571 52.448854,1.443194 52.449417)))",,Old Grammar Lane,,local-authority-eng:ESK,,,,/open-space/open-space/4964
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7247,"MULTIPOLYGON (((1.642061 52.377811,1.641966 52.377299,1.641204 52.377383,1.641061 52.377415,1.640928 52.377529,1.640853 52.377716,1.640843 52.377961,1.642068 52.377859,1.642061 52.377811)))",,"All Saints Church, Church Lane",,local-authority-eng:ESK,,,,/open-space/open-space/7247
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7248,"MULTIPOLYGON (((1.698032 52.437323,1.698122 52.437188,1.698029 52.437097,1.697583 52.436910,1.697172 52.436874,1.697152 52.437428,1.697099 52.437606,1.697785 52.437692,1.698032 52.437323)))",,"Holy Trinity Church, Church Road",,local-authority-eng:ESK,,,,/open-space/open-space/7248
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7249,"MULTIPOLYGON (((1.502040 52.342732,1.502118 52.342602,1.501939 52.342563,1.502100 52.342431,1.502194 52.342448,1.502187 52.342303,1.502080 52.342165,1.501761 52.341969,1.501638 52.341956,1.501513 52.341988,1.501098 52.342284,1.501064 52.342333,1.501082 52.342408,1.501023 52.342415,1.501094 52.342503,1.501098 52.342583,1.501055 52.342627,1.501090 52.342645,1.501157 52.342579,1.501408 52.342685,1.501583 52.342710,1.501753 52.342637,1.501869 52.342737,1.501843 52.342745,1.501874 52.342843,1.502040 52.342732)))",,"St Marys Church, Steeple End",,local-authority-eng:ESK,,,,/open-space/open-space/7249
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7250,"MULTIPOLYGON (((1.510936 52.344082,1.510965 52.344019,1.510777 52.344004,1.510479 52.344164,1.509810 52.343705,1.509745 52.343742,1.509696 52.343698,1.509621 52.343728,1.509696 52.343769,1.509633 52.343805,1.510289 52.344269,1.509709 52.344590,1.510385 52.344981,1.509707 52.345450,1.510282 52.345676,1.511098 52.346085,1.511170 52.346108,1.511257 52.346091,1.511292 52.346109,1.511285 52.346163,1.511578 52.346274,1.511746 52.346277,1.512596 52.346047,1.512674 52.345948,1.512755 52.345665,1.511407 52.345043,1.511281 52.345002,1.511117 52.345001,1.511262 52.344861,1.511337 52.344637,1.511417 52.344550,1.511404 52.344517,1.511494 52.344466,1.511092 52.344219,1.510936 52.344082)))",,Halesworth Cemetery,,local-authority-eng:ESK,,,,/open-space/open-space/7250
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7251,"MULTIPOLYGON (((1.658363 52.415516,1.658095 52.415542,1.657184 52.415697,1.657271 52.415981,1.657763 52.415870,1.658377 52.415802,1.658363 52.415516)),((1.658118 52.416421,1.658309 52.416405,1.658408 52.416333,1.658391 52.415885,1.657730 52.415971,1.657267 52.416074,1.657465 52.416316,1.657595 52.416398,1.658118 52.416421)))",,"St Marys Church, Church Road",,local-authority-eng:ESK,,,,/open-space/open-space/7251
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7252,"MULTIPOLYGON (((1.526221 52.346372,1.526674 52.346059,1.526154 52.345798,1.526059 52.345903,1.525935 52.345967,1.525894 52.345958,1.525681 52.346217,1.525198 52.346494,1.525460 52.346684,1.526025 52.346476,1.526221 52.346372)))",,"St Peters Church, Beccles Road",,local-authority-eng:ESK,,,,/open-space/open-space/7252
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7253,"MULTIPOLYGON (((1.360146 52.419008,1.360316 52.418884,1.359969 52.418630,1.359717 52.418570,1.359362 52.418714,1.359174 52.418834,1.359334 52.418932,1.359900 52.419137,1.359943 52.419139,1.360146 52.419008)))",,"St Marys Church, St Cross Road",,local-authority-eng:ESK,,,,/open-space/open-space/7253
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7254,"MULTIPOLYGON (((1.498820 52.431364,1.499202 52.431309,1.499105 52.431133,1.498952 52.431021,1.498119 52.430941,1.497919 52.430830,1.497882 52.430837,1.497977 52.431124,1.498027 52.431139,1.498140 52.431471,1.498402 52.431452,1.498820 52.431364)),((1.499779 52.431567,1.499856 52.431578,1.500081 52.431529,1.499877 52.431148,1.499257 52.431247,1.499466 52.431599,1.499719 52.431611,1.499780 52.431597,1.499779 52.431567)))",,"St Andrews Church, School Road",,local-authority-eng:ESK,,,,/open-space/open-space/7254
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7255,"MULTIPOLYGON (((1.558363 52.368840,1.559064 52.368614,1.558715 52.368044,1.558308 52.368161,1.558083 52.367889,1.558080 52.367842,1.558001 52.367857,1.558272 52.368169,1.557855 52.368304,1.557883 52.368388,1.558283 52.368821,1.558320 52.368855,1.558363 52.368840)))",,"St Andrews Church, Church Lane",,local-authority-eng:ESK,,,,/open-space/open-space/7255
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7256,"MULTIPOLYGON (((1.474096 52.360676,1.474287 52.360580,1.474299 52.360455,1.474009 52.360172,1.473313 52.360420,1.473350 52.360465,1.472959 52.360611,1.472989 52.360698,1.473188 52.360888,1.473450 52.360968,1.473701 52.360898,1.473669 52.360861,1.474096 52.360676)))",,"St Andrews Church, The Street",,local-authority-eng:ESK,,,,/open-space/open-space/7256
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7257,"MULTIPOLYGON (((1.447625 52.385024,1.447698 52.384717,1.447704 52.384505,1.447685 52.384399,1.447613 52.384299,1.446610 52.384256,1.445520 52.384260,1.445398 52.384281,1.445415 52.384434,1.445383 52.384434,1.445348 52.384267,1.444696 52.384245,1.444713 52.384630,1.444673 52.384756,1.444703 52.384794,1.447625 52.385024)))",,"St Michaels Church, Malt Office Lane",,local-authority-eng:ESK,,,,/open-space/open-space/7257
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7258,"MULTIPOLYGON (((1.668744 52.432998,1.668667 52.433054,1.668666 52.433196,1.669184 52.433319,1.669488 52.433354,1.669781 52.433129,1.669763 52.433094,1.669545 52.432987,1.669000 52.432789,1.668744 52.432998)))",,"St Michaels Church, Rushmere Road",,local-authority-eng:ESK,,,,/open-space/open-space/7258
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:388,"MULTIPOLYGON (((1.715075 52.452677,1.715535 52.452794,1.715817 52.452414,1.715817 52.452349,1.715675 52.452246,1.715489 52.452238,1.715318 52.452323,1.715125 52.452373,1.714900 52.452551,1.715075 52.452677)))",,The Old Pit,,local-authority-eng:ESK,,,,/open-space/open-space/388
